         1              2          3        4     5      6     7      8     9     10    11     12    13     14     15     16     17      18     19       20    21     22     23    24     25    26     27    28     29   30   31      32   33 34 35 36      37     38 39 40 41 42 43 44   45    46    47    48   49  50 51   52   53       54    55 56 57 58 59 60 61    62    63     64    65     66    67     68    69     70    71             72                   73                74
      SDSS J          R.A. (2000)  Dec.     z         u            g            r            i            z        A_u  log NH  FIRST    S/N    "      ROSAT   S/N    "      2MASS J      2MASS H      2MASS K      "   Flg   M_i   D(g-i) Mp SP Bl Um  BEST Flag  Lz Hz FT RT Sr St Gx  Run  R_MJD S_MJD Plate Fib Prs Col Frm  Obj TARGET Flag Lz Hz FT RT Sr St Gx   u_TARGET     g_TARGET     r_TARGET     i_TARGET     z_TARGET          BestObjID            SpecObjID         Other Name
083657.18+492212.8 129.238273  49.370233 1.3327 20.597 0.097 20.490 0.038 20.250 0.039 20.226 0.054 20.270 0.173  0.183 20.566  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000  0.000 0.000  0.000 0.000  0.000  0 -24.260 -0.052  0  1  1  0    34603008  0  0  0  0  1  0  0  1331 51638 51959  550  370  40  2  169  252    34603008  0  0  0  0  1  0  0 20.583 0.098 20.485 0.037 20.277 0.037 20.219 0.051 20.267 0.177   587725469058138364   155034400948486144 SDSS J083657.18+492212.7 
083657.40+313230.0 129.239199  31.541689 1.1540 21.337 0.123 21.316 0.043 21.070 0.056 20.897 0.070 20.955 0.248  0.236 20.612  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000  0.000 0.000  0.000 0.000  0.000  0 -23.267  0.126  0  0  1  0    33554432  0  0  0  0  0  0  0  3530 52621 54561 2960  295  42  3   88  325    33554432  0  0  0  0  0  0  0 21.328 0.122 21.320 0.044 21.074 0.057 20.900 0.069 20.908 0.236   588297864176206149   833400270011498496                          
083657.48+314342.1 129.239523  31.728380 1.1180 20.873 0.080 20.946 0.034 20.649 0.035 20.469 0.045 20.539 0.206  0.225 20.613  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000  0.000 0.000  0.000 0.000  0.000  0 -23.614  0.202  0  0  1  0    33554432  0  0  0  0  0  0  0  3462 52585 54561 2960  280  40  4  135  317    33554432  0  0  0  0  0  0  0 20.919 0.080 20.966 0.033 20.658 0.034 20.480 0.045 20.553 0.203   587734622704959805   833400269948583936                          
083657.58+214215.1 129.239927  21.704197 0.7458 19.173 0.029 18.941 0.017 18.924 0.015 19.004 0.021 18.845 0.047  0.216 20.556  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000  0.000 0.000  0.000 0.000  0.000  0 -24.097 -0.078  0  1  1  1     1048578  1  0  0  0  1  0  0  4576 53111 53360 2084  267  40  4  113   51     1048578  1  0  0  0  1  0  0 19.207 0.029 18.949 0.017 18.937 0.015 19.013 0.021 18.851 0.047   587739407297085491   586823032039800832 SDSS J083657.58+214215.1 
083657.66+264102.8 129.240277  26.684117 2.1177 19.493 0.035 19.164 0.016 19.091 0.018 18.953 0.017 18.622 0.031  0.209 20.571  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000  0.000 0.000  0.000 0.000  0.000  0 -26.623  0.002  0  1  1  1           3  1  1  0  0  0  0  0  3644 52671 52964 1587  106  41  2  129  139           3  1  1  0  0  0  0  0 19.509 0.034 19.194 0.024 19.101 0.019 18.952 0.017 18.608 0.032   588016878291583115   446928267132272640 SDSS J083657.66+264102.8 
083657.70+201942.2 129.240457  20.328396 0.2899 20.154 0.037 19.568 0.022 18.954 0.015 18.735 0.015 18.270 0.026  0.167 20.533  0.000   0.000  0.000  -9.000  0.000  0.000 16.723 0.152 15.761 0.143 15.346 0.145  0.174 13 -22.064  0.541  1  1  1  1          66  1  0  0  0  0  0  1  5038 53350 53709 2275  562  40  5   24   41          66  1  0  0  0  0  0  1 20.135 0.037 19.549 0.022 18.952 0.015 18.732 0.015 18.269 0.026   587741392103014441   640586252772442112                          
083657.72+540946.6 129.240522  54.162966 1.6186 19.382 0.044 19.227 0.022 19.109 0.019 18.885 0.020 18.915 0.075  0.186 20.580  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000 16.372 0.280  0.000 0.000  0.000  6 -26.061  0.035  0  1  1  0     1048578  1  0  0  0  1  0  0  1450 51667 51899  446  276  40  4   76  112     1048580  1  0  0  0  1  0  0 19.320 0.040 19.225 0.015 19.118 0.016 18.881 0.018 18.940 0.073   587725981226893424   125760745278275584 SDSS J083657.72+540946.6 
083658.08+273846.2 129.242005  27.646169 3.1828 23.940 0.974 20.132 0.025 19.857 0.025 19.837 0.027 19.641 0.092  0.208 20.583  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000  0.000 0.000  0.000 0.000  0.000  0 -26.651 -0.097  0  1  1  1    33554433  0  1  0  0  0  0  0  3644 52671 52964 1587  476  41  4  133  197    33554433  0  1  0  0  0  0  0 23.883 0.935 20.129 0.024 19.845 0.025 19.832 0.027 19.639 0.091   588016879365587141   446928268684165120 SDSS J083658.08+273846.2 
083658.52+392027.8 129.243836  39.341066 1.2406 20.063 0.051 19.836 0.016 19.530 0.019 19.503 0.027 19.503 0.086  0.208 20.590  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000 16.481 0.247  0.000 0.000  0.000  6 -24.823  0.021  0  1  1  0    34603008  0  0  0  0  1  0  0  2777 52258 52317  828  464  40  4  156  240    34603008  0  0  0  0  1  0  0 20.055 0.053 19.842 0.018 19.559 0.019 19.499 0.023 19.548 0.086   587731680653738224   233285982466605056 SDSS J083658.52+392027.7 
083658.70+454403.6 129.244601  45.734341 1.1042 20.860 0.062 20.457 0.028 20.206 0.027 20.163 0.036 20.057 0.098  0.172 20.498  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000  0.000 0.000  0.000 0.000  0.000  0 -23.869  0.052  0  1  1  0    34603008  0  0  0  0  1  0  0  2076 51935 51981  549    7  40  1  164  215    34603008  0  0  0  0  1  0  0 20.865 0.061 20.435 0.025 20.207 0.025 20.187 0.036 20.050 0.097   587728668271575255   154753018938523648 SDSS J083658.71+454403.6 
083658.73+314424.6 129.244734  31.740178 0.8778 19.368 0.031 19.143 0.017 19.054 0.016 19.136 0.020 19.113 0.061  0.226 20.613  0.000   0.000  0.000  -9.000  0.000  0.000 17.348 0.327  0.000 0.000 16.019 0.282  0.000 20 -24.364 -0.054  0  1  1  1     1048578  1  0  0  0  1  0  0  3462 52585 52674 1209  296  40  4  135   93     1048578  1  0  0  0  1  0  0 19.402 0.030 19.162 0.015 19.060 0.015 19.150 0.020 19.145 0.061   587734622704959581   340529481192046592 SDSS J083658.73+314424.6 
083658.75+140022.7 129.244808  14.006307 1.3643 19.455 0.055 19.334 0.016 19.134 0.015 19.047 0.015 19.068 0.041  0.202 20.621  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000  0.000 0.000  0.000 0.000  0.000  0 -25.502 -0.031  0  1  1  1           2  1  0  0  0  0  0  0  5137 53405 53815 2427  188  40  2  106  135           2  1  0  0  0  0  0  0 19.485 0.055 19.351 0.016 19.139 0.015 19.053 0.015 19.069 0.041   587741815699538055   683370902930325504                          
083658.78+530950.0 129.244952  53.163902 0.5440 18.560 0.025 18.244 0.023 18.355 0.013 18.225 0.015 18.220 0.046  0.199 20.567  0.000   0.000  0.000  -9.000  0.000  0.000 17.208 0.294 16.279 0.246 15.132 0.178  0.000 26 -24.101 -0.120  0  1  1  0     1048578  1  0  0  0  1  0  0  1350 51640 51883  444  546  40  3  171   32     1048580  1  0  0  0  1  0  0 18.569 0.026 18.300 0.015 18.388 0.016 18.233 0.011 18.275 0.041   587725551199518752   125197727737839616 SDSS J083658.78+530950.0 
083658.83+130352.8 129.245130  13.064667 1.7965 19.864 0.039 19.617 0.018 19.568 0.019 19.178 0.020 19.254 0.047  0.305 20.614  0.000   0.000  0.000  -9.000  0.000  0.000 17.817 0.384  0.000 0.000  0.000 0.000  0.000 18 -26.059  0.098  0  1  1  1           3  1  1  0  0  0  0  0  5182 53439 53795 2426  425  40  3   99  211           3  1  1  0  0  0  0  0 19.887 0.039 19.630 0.018 19.573 0.019 19.167 0.020 19.235 0.047   587742009509478611   683089343048318976                          
083658.90+442602.2 129.245441  44.433970 0.2544 15.734 0.014 15.625 0.027 15.514 0.013 15.483 0.016 15.310 0.022  0.147 20.479 13.968  60.192  0.231  -0.355 10.000 12.100 14.720 0.035 14.054 0.035 13.266 0.031  0.024 13 -24.999 -0.284  0  1  1  1        7690  1  0  1  1  0  0  0  2243 52014 52232  762  498  40  4   95  117        7688  0  0  1  1  0  0  0 15.710 0.007 15.636 0.017 15.504 0.016 15.521 0.014 15.325 0.038   587729387137204341   214708269074087936 [HB89] 0833+446          
083659.65+321220.7 129.248560  32.205764 2.1098 21.300 0.106 21.113 0.044 20.833 0.041 20.805 0.065 20.525 0.191  0.221 20.611  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000  0.000 0.000  0.000 0.000  0.000  0 -24.768  0.107  0  0  1  0           0  0  0  0  0  0  0  0  3462 52585 54561 2960  264  40  5  137  159    33554432  0  0  0  0  0  0  0 21.352 0.109 21.123 0.045 20.841 0.042 20.799 0.065 20.529 0.188   587734623241961631   833400269881475072                          
083659.84+351019.3 129.249350  35.172041 3.3198 24.000 0.916 19.831 0.020 19.653 0.018 19.583 0.018 19.373 0.042  0.180 20.600  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000  0.000 0.000  0.000 0.000  0.000  0 -26.986 -0.302  0  1  1  1    33554433  0  1  0  0  0  0  0  2830 52263 52668 1197   35  41  2  136  322    33554433  0  1  0  0  0  0  0 24.037 0.915 19.801 0.016 19.684 0.016 19.603 0.021 19.395 0.042   588013382188663106   337151754607001600 SDSS J083659.83+351019.3 
083659.86+151155.7 129.249440  15.198815 2.6065 19.702 0.032 19.225 0.020 19.117 0.016 19.102 0.018 18.965 0.040  0.153 20.577  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000 16.738 0.295  0.000 0.000  0.000  6 -26.921  0.020  0  1  1  1           2  1  0  0  0  0  0  0  5137 53405 53815 2427  455  40  5  109   58           2  1  0  0  0  0  0  0 19.710 0.032 19.229 0.020 19.116 0.016 19.108 0.018 18.965 0.040   587741817310347322   683370904050204672                          
083700.37+512653.2 129.251548  51.448118 1.8544 19.178 0.026 19.278 0.021 19.250 0.021 18.925 0.023 18.951 0.041  0.157 20.566  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000  0.000 0.000  0.000 0.000  0.000  0 -26.325  0.058  0  1  1  0     1048579  1  1  0  0  1  0  0  1345 51639 51873  445  420  41  5  155   35     1048580  1  0  0  0  1  0  0 19.191 0.024 19.294 0.016 19.259 0.027 18.944 0.025 18.928 0.036   588007005774086179   125479159236395008 SDSS J083700.37+512653.2 
083700.54+170528.7 129.252258  17.091323 2.8385 21.728 0.127 19.441 0.021 19.125 0.015 18.790 0.017 18.563 0.037  0.145 20.524  0.000   0.000  0.000  -9.000  0.000  0.000 17.279 0.283  0.000 0.000  0.000 0.000  0.000 18 -27.420  0.429  0  1  1  1           3  1  1  0  0  0  0  0  5112 53387 53712 2276  547  40  5  133  199           3  1  1  0  0  0  0  0 21.711 0.127 19.447 0.021 19.138 0.015 18.800 0.017 18.587 0.037   587741709937737927   640867740571140096                          
083700.68+214849.3 129.252856  21.813718 2.8418 21.055 0.100 20.174 0.022 20.062 0.029 19.994 0.032 19.944 0.118  0.194 20.559 15.750  13.582  0.603  -9.000  0.000  0.000  0.000 0.000  0.000 0.000  0.000 0.000  0.000  0 -26.238 -0.059  0  1  1  0    35651584  0  0  0  0  1  0  0  4569 53110 53360 2084  224  40  4  121  195    35651584  0  0  0  0  1  0  0 21.062 0.100 20.177 0.022 20.072 0.029 20.002 0.032 19.951 0.118   587739377232838851   586823031859445760 SDSS J083700.68+214849.4 
083700.82+350550.2 129.253457  35.097293 3.3109 20.330 0.040 18.592 0.023 18.375 0.017 18.350 0.021 18.269 0.027  0.176 20.600  0.000   0.000  0.000  -9.000  0.000  0.000 17.238 0.320 16.048 0.207 15.569 0.229  0.000 26 -28.211 -0.267  0  1  1  1           3  1  1  0  0  0  0  0  2864 52283 52668 1197   30  40  1  144   83        8195  1  1  0  0  0  1  0 20.383 0.042 18.555 0.011 18.376 0.008 18.377 0.019 18.313 0.024   587732052704493651   337151754586030080 SDSS J083700.82+350550.1 
083701.61+220512.7 129.256737  22.086873 2.1271 19.628 0.034 19.326 0.021 19.119 0.016 19.082 0.019 18.828 0.042  0.195 20.553  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000  0.000 0.000  0.000 0.000  0.000  0 -26.499  0.056  0  1  1  1     1048578  1  0  0  0  1  0  0  4576 53111 53360 2084  221  40  5  114  147     1048578  1  0  0  0  1  0  0 19.619 0.034 19.323 0.021 19.125 0.016 19.089 0.019 18.834 0.042   587739407834022035   586823031846862848 SDSS J083701.61+220512.7 
083702.18+233458.4 129.259091  23.582903 1.4403 19.542 0.033 19.327 0.019 19.119 0.017 19.003 0.018 19.103 0.042  0.215 20.522  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000 16.693 0.258  0.000 0.000  0.000  6 -25.680 -0.010  0  1  1  1     1048578  1  0  0  0  1  0  0  4508 53081 53349 1929  578  40  4  114   53     1048578  1  0  0  0  1  0  0 19.566 0.033 19.349 0.019 19.147 0.017 19.009 0.018 19.119 0.042   587739115239374901   543194364709437440 SDSS J083702.18+233458.4 
083703.29+250815.2 129.263748  25.137578 0.2749 18.537 0.021 18.546 0.015 18.257 0.015 18.203 0.015 17.763 0.024  0.192 20.544 15.520  14.803  0.040  -9.000  0.000  0.000 16.582 0.197 15.500 0.116 14.772 0.129  0.184 13 -22.481  0.023  1  1  1  1          66  1  0  0  0  0  0  1  4469 53052 53347 1930  240  40  3  125   70          66  1  0  0  0  0  0  1 18.541 0.021 18.533 0.015 18.244 0.015 18.195 0.015 17.761 0.024   587738947199500358   543475829678538752 2MASX J08370334+2508153  
083703.31+492014.4 129.263805  49.337343 1.6745 19.861 0.055 19.633 0.024 19.585 0.026 19.294 0.034 19.306 0.075  0.186 20.565  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000  0.000 0.000  0.000 0.000  0.000  0 -25.731  0.028  0  1  1  0    34603008  0  0  0  0  1  0  0  1331 51638 51873  445  212  40  2  169  158     1048580  1  0  0  0  1  0  0 19.805 0.053 19.621 0.020 19.600 0.023 19.270 0.030 19.261 0.073   587725469058138270   125479158363979776 SDSS J083703.31+492014.3 
083703.60+480136.3 129.265016  48.026771 1.7654 20.526 0.055 20.420 0.026 20.358 0.029 20.038 0.031 19.915 0.093  0.121 20.544  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000  0.000 0.000  0.000 0.000  0.000  0 -25.084  0.129  0  1  1  0    34603008  0  0  0  0  1  0  0  2074 51935 51959  550  232  41  5   81  219    34603008  0  0  0  0  1  0  0 20.497 0.052 20.434 0.025 20.354 0.030 20.041 0.031 19.940 0.096   588010136800395483   155034400369672192 SDSS J083703.60+480136.3 
083703.66+364450.6 129.265254  36.747393 2.0986 19.572 0.032 19.312 0.029 19.061 0.019 18.837 0.018 18.501 0.045  0.180 20.584  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000  0.000 0.000  0.000 0.000  0.000  0 -26.707  0.295  0  1  1  1     1048579  1  1  0  0  1  0  0  2864 52283 52320  864  436  40  4  151   95     1048579  1  1  0  0  1  0  0 19.573 0.029 19.303 0.028 19.056 0.019 18.830 0.011 18.533 0.033   587732054315565151   243419094395650048 SDSS J083703.66+364450.5 
083704.23+234328.8 129.267653  23.724675 0.8096 19.368 0.035 19.137 0.017 19.036 0.023 19.034 0.020 18.907 0.045  0.216 20.519  0.000   0.000  0.000  -9.000  0.000  0.000 17.119 0.250 16.657 0.261  0.000 0.000  0.000 24 -24.266  0.088  0  1  1  1           2  1  0  0  0  0  0  0  4517 53082 53349 1929  563  40  4  123  108           2  1  0  0  0  0  0  0 19.367 0.035 19.141 0.017 19.043 0.023 19.024 0.020 18.904 0.045   587739153894670444   543194364646522880 SDSS J083704.23+234328.8 
083704.39+573734.9 129.268297  57.626370 2.9937 21.411 0.132 19.496 0.021 19.030 0.022 18.958 0.025 18.912 0.054  0.402 20.678 13.532  52.351  0.234  -9.000  0.000  0.000  0.000 0.000  0.000 0.000  0.000 0.000  0.000  0 -27.474  0.179  0  1  1  1           8  0  0  1  0  0  0  0  4208 52936 54425 1784  196  40  4  180   32           8  0  0  1  0  0  0  0 21.400 0.132 19.499 0.021 19.033 0.022 18.949 0.025 18.914 0.054   587737826753511456   502385112868978688                          
083704.66+384259.4 129.269446  38.716526 1.6897 19.610 0.032 19.435 0.018 19.453 0.018 19.250 0.020 19.223 0.056  0.185 20.579  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000  0.000 0.000  0.000 0.000  0.000  0 -25.796 -0.107  0  1  1  0    34603008  0  0  0  0  1  0  0  2777 52258 52317  828  162  40  3  154   10    34603008  0  0  0  0  1  0  0 19.597 0.030 19.417 0.016 19.452 0.016 19.239 0.019 19.222 0.056   587731680116736010   233285981199925248 SDSS J083704.66+384259.5 
083704.93+045304.4 129.270565   4.884562 1.9491 19.555 0.034 19.434 0.023 19.442 0.019 19.286 0.023 19.215 0.055  0.206 20.501  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000  0.000 0.000  0.000 0.000  0.000  0 -26.099 -0.088  0  1  1  0    34603008  0  0  0  0  1  0  0  3015 52338 52708 1187  260  40  5  102   63    34603008  0  0  0  0  1  0  0 19.636 0.032 19.475 0.035 19.461 0.018 19.308 0.024 19.237 0.056   587732703389286463   334337177582305280 SDSS J083704.93+045304.4 
083705.30+062336.3 129.272122   6.393434 1.3407 17.633 0.017 17.590 0.018 17.405 0.013 17.375 0.014 17.444 0.026  0.169 20.515  0.000   0.000  0.000  -9.000  0.000  0.000 16.390 0.178 15.810 0.193 15.601 0.200  0.000 26 -27.120 -0.103  0  1  1  1           2  1  0  0  0  0  0  0  3538 52622 52963 1297   27  40  2   76   25           2  1  0  0  0  0  0  0 17.637 0.017 17.586 0.020 17.413 0.015 17.366 0.015 17.425 0.025   587734948044865561   365300519259865088 SDSS J083705.30+062336.3 
083705.53+411300.4 129.273063  41.216795 2.2660 19.716 0.037 19.153 0.023 19.049 0.024 19.086 0.024 18.973 0.054  0.201 20.530  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000  0.000 0.000 16.227 0.270  0.000  2 -26.641 -0.021  0  1  1  1           2  1  0  0  0  0  0  0  2863 52283 52581  895  483  40  3   51  176           2  1  0  0  0  0  0  0 19.720 0.034 19.136 0.011 19.049 0.016 19.104 0.020 18.948 0.050   587732049477173424   252145939857276928 SDSS J083705.53+411300.4 
083705.60+114746.8 129.273354  11.796344 2.9006 21.726 0.175 19.992 0.021 19.854 0.021 19.740 0.025 19.642 0.094  0.146 20.593  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000  0.000 0.000  0.000 0.000  0.000  0 -26.518  0.028  0  1  1  1    33554433  0  1  0  0  0  0  0  5935 53710 53795 2426  160  40  4   86  417    33554433  0  1  0  0  0  0  0 21.736 0.175 20.011 0.021 19.875 0.021 19.763 0.025 19.649 0.094   587745244155871649   683089341936828416                          
083705.73+543258.3 129.273897  54.549551 0.8339 19.551 0.030 19.245 0.028 19.123 0.024 19.247 0.021 19.153 0.054  0.172 20.592  0.000   0.000  0.000  -9.000  0.000  0.000 17.355 0.281  0.000 0.000  0.000 0.000  0.000 18 -24.107 -0.011  0  1  1  0    34603008  0  0  0  0  1  0  0  1350 51640 51899  446  436  40  5  178   98     1048580  1  0  0  0  1  0  0 19.544 0.027 19.276 0.013 19.155 0.024 19.266 0.020 19.162 0.054   587725552273719394   125760745949364224 SDSS J083705.74+543258.3 
083705.83+081002.4 129.274302   8.167351 1.9647 19.580 0.038 19.521 0.016 19.437 0.025 19.140 0.033 18.949 0.044  0.190 20.563  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000  0.000 0.000  0.000 0.000  0.000  0 -26.257  0.154  0  1  1  1     1048579  1  1  0  0  1  0  0  3631 52667 53081 1759  133  40  3   85  322     1048579  1  1  0  0  1  0  0 19.589 0.038 19.522 0.016 19.430 0.025 19.137 0.033 18.968 0.044   587735348014285122   495342465750925312 SDSS J083705.83+081002.4 
083705.97+331653.4 129.274910  33.281505 1.7383 20.101 0.043 19.726 0.027 19.715 0.023 19.428 0.019 19.511 0.049  0.221 20.602  0.000   0.000  0.000  -9.000  0.000  0.000 17.308 0.324  0.000 0.000  0.000 0.000  0.000 18 -25.698  0.004  0  1  1  0    34603008  0  0  0  0  1  0  0  2964 52313 52642  933   81  40  2   30  240    34603008  0  0  0  0  1  0  0 20.160 0.044 19.752 0.015 19.738 0.017 19.459 0.019 19.526 0.046   587732482730623216   262842249279176704 SDSS J083705.98+331653.4 
083706.68+304610.7 129.277846  30.769663 1.1106 20.125 0.047 20.053 0.026 19.674 0.021 19.765 0.027 19.751 0.084  0.238 20.609  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000  0.000 0.000  0.000 0.000  0.000  0 -24.308  0.030  0  1  1  0    34603008  0  0  0  0  1  0  0  3462 52585 52937 1269  332  40  2  131  220    34603008  0  0  0  0  1  0  0 20.146 0.051 20.043 0.023 19.676 0.021 19.769 0.028 19.728 0.084   587734621630955740   357419109522079744 SDSS J083706.68+304610.7 
083706.92+091739.3 129.278866   9.294266 1.8131 19.693 0.033 19.580 0.018 19.425 0.018 19.012 0.018 18.970 0.033  0.281 20.610  0.000   0.000  0.000  -9.000  0.000  0.000  0.000 0.000  0.000 0.000  0.000 0.000  0.000  0 -26.236  0.253  0  1  1  1     1048579  1  1  0  0  1  0  0  4380 53032 53081 1759  367  40  5   96  119     1048579  1  1  0  0  1  0  0 19.662 0.033 19.576 0.018 19.418 0.018 19.007 0.018 18.980 0.033   587738566019252343   495342466732392448 SDSS J083706.92+091739.3 
083708.15+153653.3 129.283976  15.614823 1.4551 21.258 0.105 20.497 0.025 19.725 0.018 19.502 0.022 19.296 0.047  0.170 20.560 15.697  13.546  0.600  -9.000  0.000  0.000  0.000 0.000  0.000 0.000 15.862 0.247  0.000  2 -25.187  0.673  0  1  1  0    35651584  0  0  0  0  1  0  0  5080 53359 53712 2276   16  41  2  104  364    35651584  0  0  0  0  1  0  0 21.265 0.105 20.496 0.025 19.728 0.018 19.499 0.022 19.285 0.047   588023045862981996   640867738343964672                          
083708.48+492018.1 129.285354  49.338365 1.2193 20.109 0.065 19.936 0.027 19.700 0.028 19.739 0.040 19.793 0.115  0.185 20.563  0.000   0.000  0.000  -9.000  0.000  0.000 17.412 0.310  0.000 0.000  0.000 0.000  0.000 18 -24.536 -0.117  0  1  1  0    34603008  0  0  0  0  1  0  0  1331 51638 51959  550  364  40  2  169  189    34603008  0  0  0  0  1  0  0 20.042 0.063 19.930 0.024 19.707 0.025 19.723 0.036 19.827 0.119   587725469058138301   155034400923320320 SDSS J083708.48+492018.0 
